crm_invoice_id,customer_id,invoice_date,total_amount,status,synced_to_accounting,is_promotional
CRM-INV-00654,CUST-0106,2026-01-18,2377.39,Open,TRUE,FALSE
CRM-INV-00655,CUST-0172,2026-01-15,1932.28,Open,TRUE,FALSE
CRM-INV-00656,CUST-0092,2026-01-13,4866.52,Paid,TRUE,TRUE
CRM-INV-00657,CUST-0050,2026-01-15,236.38,Open,TRUE,FALSE
CRM-INV-00658,CUST-0175,2026-01-30,1694.23,Paid,TRUE,FALSE
CRM-INV-00659,CUST-0127,2026-01-31,1761.10,Open,TRUE,FALSE
CRM-INV-00660,CUST-0164,2026-01-13,1185.44,Paid,TRUE,FALSE
CRM-INV-00661,CUST-0050,2026-01-22,6021.02,Open,TRUE,FALSE
CRM-INV-00662,CUST-0187,2026-01-26,3060.06,Paid,TRUE,FALSE
CRM-INV-00663,CUST-0110,2026-01-21,1427.30,Open,TRUE,FALSE
CRM-INV-00664,CUST-0105,2026-01-09,2626.08,Paid,TRUE,FALSE
CRM-INV-00665,CUST-0133,2026-01-25,654.84,Paid,TRUE,FALSE
CRM-INV-00666,CUST-0108,2026-01-18,2195.03,Open,TRUE,FALSE
CRM-INV-00667,CUST-0058,2026-01-23,5578.34,Paid,TRUE,FALSE
CRM-INV-00668,CUST-0111,2026-01-26,2148.24,Open,TRUE,FALSE
CRM-INV-00669,CUST-0064,2026-01-04,7592.30,Open,TRUE,FALSE
CRM-INV-00670,CUST-0161,2026-01-15,3332.75,Open,TRUE,FALSE
CRM-INV-00671,CUST-0114,2026-01-02,2028.61,Paid,TRUE,FALSE
CRM-INV-00672,CUST-0076,2026-01-28,2989.80,Paid,TRUE,FALSE
CRM-INV-00673,CUST-0110,2026-01-29,3046.32,Paid,TRUE,FALSE
CRM-INV-00674,CUST-0183,2026-01-03,4540.23,Paid,TRUE,FALSE
CRM-INV-00675,CUST-0012,2026-01-02,4410.81,Paid,TRUE,FALSE
CRM-INV-00676,CUST-0139,2026-01-25,2717.82,Paid,TRUE,FALSE
CRM-INV-00677,CUST-0003,2026-01-17,5437.89,Paid,TRUE,FALSE
CRM-INV-00678,CUST-0052,2026-01-26,985.36,Paid,TRUE,FALSE
CRM-INV-00679,CUST-0178,2026-01-23,4869.57,Paid,TRUE,FALSE
CRM-INV-00680,CUST-0117,2026-01-29,1547.80,Open,TRUE,FALSE
CRM-INV-00681,CUST-0164,2026-01-08,4020.32,Open,TRUE,FALSE
CRM-INV-00682,CUST-0085,2026-01-26,5592.19,Paid,TRUE,FALSE
CRM-INV-00683,CUST-0030,2026-01-05,2645.81,Paid,TRUE,FALSE
CRM-INV-00684,CUST-0073,2026-01-06,1685.20,Paid,TRUE,FALSE
CRM-INV-00685,CUST-0006,2026-01-06,1822.60,Paid,TRUE,FALSE
CRM-INV-00686,CUST-0054,2026-01-10,4354.50,Paid,TRUE,FALSE
CRM-INV-00687,CUST-0034,2026-01-26,1294.09,Paid,TRUE,FALSE
CRM-INV-00688,CUST-0110,2026-01-21,2903.37,Open,TRUE,FALSE
CRM-INV-00689,CUST-0084,2026-01-08,1456.90,Open,TRUE,FALSE
CRM-INV-00690,CUST-0131,2026-01-31,7085.71,Paid,TRUE,FALSE
CRM-INV-00691,CUST-0119,2026-01-06,4115.06,Paid,TRUE,FALSE
CRM-INV-00692,CUST-0149,2026-01-13,3536.67,Paid,TRUE,FALSE
CRM-INV-00693,CUST-0097,2026-01-19,1943.26,Paid,TRUE,FALSE
CRM-INV-00694,CUST-0022,2026-01-10,6960.15,Paid,TRUE,FALSE
CRM-INV-00695,CUST-0105,2026-01-12,5621.30,Paid,TRUE,FALSE
CRM-INV-00696,CUST-0092,2026-01-29,108.16,Open,TRUE,FALSE
CRM-INV-00697,CUST-0059,2026-01-04,2030.64,Paid,TRUE,FALSE
CRM-INV-00698,CUST-0052,2026-01-11,3956.31,Open,TRUE,FALSE
CRM-INV-00699,CUST-0197,2026-01-22,3763.89,Paid,TRUE,FALSE
CRM-INV-00700,CUST-0089,2026-01-26,4627.54,Paid,TRUE,FALSE
CRM-INV-00701,CUST-0133,2026-01-19,6319.12,Paid,TRUE,FALSE
CRM-INV-00702,CUST-0116,2026-01-28,5170.03,Paid,TRUE,FALSE
CRM-INV-00703,CUST-0176,2026-01-25,2336.76,Open,TRUE,FALSE
CRM-INV-00704,CUST-0085,2026-01-19,7822.43,Paid,TRUE,FALSE
CRM-INV-00705,CUST-0146,2026-01-31,10592.86,Open,TRUE,TRUE
CRM-INV-00706,CUST-0155,2026-01-16,1453.60,Paid,TRUE,FALSE
CRM-INV-00707,CUST-0099,2026-01-10,3039.77,Paid,TRUE,FALSE
CRM-INV-00708,CUST-0095,2026-01-17,1868.82,Open,TRUE,FALSE
CRM-INV-00709,CUST-0106,2026-01-13,3042.88,Paid,TRUE,FALSE
CRM-INV-00710,CUST-0018,2026-01-13,3113.31,Open,TRUE,FALSE
CRM-INV-00711,CUST-0171,2026-01-16,3385.66,Paid,TRUE,FALSE
CRM-INV-00712,CUST-0176,2026-01-15,4417.06,Paid,TRUE,FALSE
CRM-INV-00713,CUST-0064,2026-01-17,3697.86,Open,TRUE,FALSE
CRM-INV-00714,CUST-0074,2026-01-21,4801.07,Paid,TRUE,FALSE
CRM-INV-00715,CUST-0169,2026-01-06,3991.01,Paid,TRUE,FALSE
CRM-INV-00716,CUST-0185,2026-01-29,3026.01,Open,TRUE,FALSE
CRM-INV-00717,CUST-0020,2026-01-25,2894.46,Paid,TRUE,FALSE
CRM-INV-00718,CUST-0043,2026-01-09,863.21,Paid,TRUE,FALSE
CRM-INV-00719,CUST-0178,2026-01-22,5550.47,Paid,TRUE,FALSE
CRM-INV-00720,CUST-0182,2026-01-30,5428.48,Paid,TRUE,FALSE
CRM-INV-00721,CUST-0141,2026-01-22,4079.76,Open,TRUE,FALSE
CRM-INV-00722,CUST-0042,2026-01-06,781.40,Paid,TRUE,FALSE
CRM-INV-00723,CUST-0032,2026-01-18,4831.24,Paid,TRUE,FALSE
CRM-INV-00724,CUST-0056,2026-01-23,1137.04,Paid,TRUE,FALSE
CRM-INV-00725,CUST-0013,2026-01-27,4578.32,Open,TRUE,FALSE
CRM-INV-00726,CUST-0064,2026-01-12,4342.33,Paid,TRUE,FALSE
CRM-INV-00727,CUST-0004,2026-01-11,1129.28,Open,TRUE,FALSE
CRM-INV-00728,CUST-0171,2026-01-06,3402.69,Open,TRUE,FALSE
CRM-INV-00729,CUST-0083,2026-01-18,1052.06,Open,TRUE,FALSE
CRM-INV-00730,CUST-0031,2026-01-08,1585.98,Paid,TRUE,FALSE
CRM-INV-00731,CUST-0168,2026-01-11,1690.60,Paid,TRUE,FALSE
CRM-INV-00732,CUST-0017,2026-01-22,3458.79,Paid,TRUE,FALSE
CRM-INV-00733,CUST-0154,2026-01-16,526.29,Paid,TRUE,FALSE
CRM-INV-00734,CUST-0025,2026-01-20,4184.00,Paid,TRUE,FALSE
CRM-INV-00735,CUST-0177,2026-01-11,7963.29,Paid,TRUE,FALSE
CRM-INV-00736,CUST-0158,2026-01-25,864.84,Open,TRUE,FALSE
CRM-INV-00737,CUST-0194,2026-01-08,6927.30,Paid,TRUE,FALSE
CRM-INV-00738,CUST-0061,2026-01-30,7229.32,Open,TRUE,FALSE
CRM-INV-00739,CUST-0059,2026-01-28,1603.97,Open,TRUE,FALSE
CRM-INV-00740,CUST-0179,2026-01-24,5527.96,Paid,TRUE,FALSE
CRM-INV-00741,CUST-0162,2026-01-01,949.32,Open,TRUE,FALSE
CRM-INV-00742,CUST-0014,2026-01-21,2208.09,Paid,TRUE,FALSE
CRM-INV-00743,CUST-0053,2026-01-08,6154.17,Paid,TRUE,FALSE
CRM-INV-00744,CUST-0064,2026-01-10,3376.16,Paid,TRUE,FALSE
CRM-INV-00745,CUST-0093,2026-01-13,7306.12,Open,TRUE,FALSE
CRM-INV-00746,CUST-0124,2026-01-01,3807.23,Paid,TRUE,FALSE
CRM-INV-00747,CUST-0119,2026-01-10,2379.18,Paid,TRUE,FALSE
CRM-INV-00748,CUST-0049,2026-01-01,2894.46,Paid,TRUE,FALSE
CRM-INV-00749,CUST-0107,2026-01-31,24687.27,Paid,TRUE,TRUE
CRM-INV-00750,CUST-0010,2026-01-30,1267.95,Paid,TRUE,FALSE
CRM-INV-00751,CUST-0112,2026-01-31,4167.80,Paid,TRUE,FALSE
CRM-INV-00752,CUST-0167,2026-01-13,2593.66,Paid,TRUE,FALSE
CRM-INV-00753,CUST-0166,2026-01-05,5910.98,Paid,TRUE,FALSE
CRM-INV-00754,CUST-0170,2026-01-27,780.40,Paid,TRUE,FALSE
CRM-INV-00755,CUST-0099,2026-01-13,6201.24,Paid,TRUE,FALSE
CRM-INV-00756,CUST-0188,2026-01-14,974.28,Open,TRUE,FALSE
CRM-INV-00757,CUST-0069,2026-01-24,3382.49,Paid,TRUE,FALSE
CRM-INV-00758,CUST-0044,2026-01-27,4967.62,Open,TRUE,FALSE
CRM-INV-00759,CUST-0044,2026-01-06,5400.52,Paid,TRUE,FALSE
CRM-INV-00760,CUST-0055,2026-01-06,1586.41,Paid,TRUE,FALSE
CRM-INV-00761,CUST-0105,2026-01-15,7225.55,Paid,TRUE,FALSE
CRM-INV-00762,CUST-0061,2026-01-16,1379.80,Paid,TRUE,FALSE
CRM-INV-00763,CUST-0134,2026-01-26,8145.60,Paid,FALSE,FALSE
CRM-INV-00764,CUST-0195,2026-01-09,8714.68,Open,TRUE,FALSE
CRM-INV-00765,CUST-0062,2026-01-31,2391.28,Open,TRUE,FALSE
CRM-INV-00766,CUST-0001,2026-01-15,2396.45,Paid,TRUE,FALSE
CRM-INV-00767,CUST-0159,2026-01-22,7673.87,Open,TRUE,FALSE
CRM-INV-00768,CUST-0189,2026-01-11,8037.64,Open,TRUE,FALSE
CRM-INV-00769,CUST-0076,2026-01-20,991.80,Paid,TRUE,FALSE
CRM-INV-00770,CUST-0023,2026-01-10,3714.66,Paid,TRUE,FALSE
CRM-INV-00771,CUST-0184,2026-01-01,1536.60,Paid,TRUE,FALSE
CRM-INV-00772,CUST-0066,2026-01-22,4760.96,Open,TRUE,FALSE
CRM-INV-00773,CUST-0148,2026-01-25,5655.48,Paid,TRUE,FALSE
CRM-INV-00774,CUST-0029,2026-01-03,1291.28,Paid,TRUE,FALSE
CRM-INV-00775,CUST-0081,2026-01-31,4628.06,Paid,TRUE,FALSE
CRM-INV-00776,CUST-0094,2026-01-26,2998.70,Paid,TRUE,FALSE
CRM-INV-00777,CUST-0118,2026-01-11,3311.92,Paid,TRUE,FALSE
CRM-INV-00778,CUST-0073,2026-01-05,2899.50,Paid,TRUE,FALSE
CRM-INV-00779,CUST-0177,2026-01-04,5367.71,Open,TRUE,FALSE
CRM-INV-00780,CUST-0097,2026-01-02,2200.91,Open,TRUE,FALSE
CRM-INV-00781,CUST-0199,2026-01-06,7401.82,Paid,TRUE,FALSE
CRM-INV-00782,CUST-0090,2026-01-25,3244.49,Paid,TRUE,FALSE
CRM-INV-00783,CUST-0083,2026-01-25,2653.96,Paid,TRUE,FALSE
CRM-INV-00784,CUST-0192,2026-01-07,900.88,Paid,TRUE,FALSE
CRM-INV-00785,CUST-0038,2026-01-13,3911.56,Paid,TRUE,FALSE
CRM-INV-00786,CUST-0132,2026-01-21,5117.42,Paid,TRUE,FALSE
CRM-INV-00787,CUST-0102,2026-01-16,1514.97,Open,TRUE,FALSE
CRM-INV-00788,CUST-0167,2026-01-13,3016.32,Paid,TRUE,FALSE
CRM-INV-00789,CUST-0126,2026-01-21,7852.38,Open,TRUE,FALSE
CRM-INV-00790,CUST-0180,2026-01-14,2901.78,Paid,TRUE,FALSE
CRM-INV-00791,CUST-0180,2026-01-01,5671.68,Paid,TRUE,FALSE
CRM-INV-00792,CUST-0154,2026-01-23,701.70,Paid,TRUE,FALSE
CRM-INV-00793,CUST-0148,2026-01-07,2021.94,Paid,TRUE,FALSE
CRM-INV-00794,CUST-0032,2026-01-17,2634.69,Paid,TRUE,FALSE
CRM-INV-00795,CUST-0133,2026-01-29,5313.58,Paid,TRUE,FALSE
CRM-INV-00796,CUST-0091,2026-01-20,3048.51,Paid,TRUE,FALSE
CRM-INV-00797,CUST-0056,2026-01-31,3711.04,Paid,TRUE,FALSE
CRM-INV-00798,CUST-0187,2026-01-20,6175.18,Paid,TRUE,FALSE
CRM-INV-00799,CUST-0066,2026-01-22,3196.95,Open,TRUE,FALSE
CRM-INV-00800,CUST-0145,2026-01-22,5014.39,Paid,TRUE,FALSE
CRM-INV-00801,CUST-0032,2026-01-18,2297.82,Paid,TRUE,FALSE
CRM-INV-00802,CUST-0164,2026-01-03,3011.06,Paid,TRUE,FALSE
CRM-INV-00803,CUST-0057,2026-01-13,688.35,Paid,TRUE,FALSE
CRM-INV-00804,CUST-0079,2026-01-19,5373.47,Open,TRUE,FALSE
CRM-INV-00805,CUST-0044,2026-01-11,3397.64,Paid,TRUE,FALSE
CRM-INV-00806,CUST-0183,2026-01-05,2922.19,Paid,TRUE,FALSE
CRM-INV-00807,CUST-0186,2026-01-21,5390.98,Paid,TRUE,FALSE
CRM-INV-00808,CUST-0091,2026-01-26,5743.77,Open,TRUE,FALSE
CRM-INV-00809,CUST-0105,2026-01-25,3071.26,Paid,TRUE,FALSE
CRM-INV-00810,CUST-0022,2026-01-24,6676.60,Paid,TRUE,FALSE
CRM-INV-00811,CUST-0132,2026-01-22,2790.86,Open,TRUE,FALSE
CRM-INV-00812,CUST-0192,2026-01-12,3233.50,Open,TRUE,FALSE
CRM-INV-00813,CUST-0173,2026-01-30,3852.40,Paid,TRUE,FALSE
CRM-INV-00814,CUST-0029,2026-01-11,399.24,Paid,TRUE,FALSE
CRM-INV-00815,CUST-0068,2026-01-07,755.30,Paid,TRUE,FALSE
CRM-INV-00816,CUST-0079,2026-01-30,5653.18,Paid,TRUE,FALSE
CRM-INV-00817,CUST-0002,2026-01-12,2469.06,Paid,TRUE,FALSE
CRM-INV-00818,CUST-0051,2026-01-03,5682.54,Paid,TRUE,FALSE
CRM-INV-00819,CUST-0077,2026-01-12,16441.01,Paid,TRUE,TRUE
CRM-INV-00820,CUST-0112,2026-01-01,2499.37,Paid,TRUE,FALSE
CRM-INV-00821,CUST-0108,2026-01-24,654.64,Paid,TRUE,FALSE
CRM-INV-00822,CUST-0126,2026-01-18,6588.87,Open,TRUE,FALSE
CRM-INV-00823,CUST-0006,2026-01-05,467.88,Paid,TRUE,FALSE
CRM-INV-00824,CUST-0088,2026-01-14,3637.98,Paid,TRUE,FALSE
CRM-INV-00825,CUST-0040,2026-01-24,6662.24,Open,TRUE,FALSE
CRM-INV-00826,CUST-0027,2026-01-23,4702.58,Open,TRUE,FALSE
CRM-INV-00827,CUST-0038,2026-01-14,580.68,Paid,TRUE,FALSE
CRM-INV-00828,CUST-0014,2026-01-13,4497.38,Paid,TRUE,FALSE
CRM-INV-00829,CUST-0110,2026-01-21,703.14,Paid,TRUE,FALSE
CRM-INV-00830,CUST-0072,2026-01-31,3134.78,Paid,TRUE,FALSE
CRM-INV-00831,CUST-0014,2026-01-22,14655.38,Paid,TRUE,TRUE
CRM-INV-00832,CUST-0065,2026-01-31,4681.58,Paid,TRUE,FALSE
CRM-INV-00833,CUST-0190,2026-01-26,6506.93,Paid,TRUE,FALSE
CRM-INV-00834,CUST-0028,2026-01-05,3696.81,Paid,TRUE,FALSE
CRM-INV-00835,CUST-0122,2026-01-25,1950.90,Paid,TRUE,FALSE
CRM-INV-00836,CUST-0141,2026-01-23,5138.36,Open,TRUE,FALSE
CRM-INV-00837,CUST-0018,2026-01-16,2309.34,Open,TRUE,FALSE
CRM-INV-00838,CUST-0016,2026-01-26,1529.20,Paid,TRUE,FALSE
CRM-INV-00839,CUST-0193,2026-01-17,5483.95,Paid,TRUE,FALSE
CRM-INV-00840,CUST-0152,2026-01-23,3863.12,Paid,TRUE,FALSE
CRM-INV-00841,CUST-0185,2026-01-17,2488.04,Paid,TRUE,FALSE
CRM-INV-00842,CUST-0012,2026-01-18,140.84,Open,TRUE,FALSE
CRM-INV-00843,CUST-0072,2026-01-30,1392.26,Open,TRUE,FALSE
CRM-INV-00844,CUST-0054,2026-01-18,201.30,Paid,TRUE,FALSE
CRM-INV-00845,CUST-0095,2026-01-11,1417.15,Open,TRUE,FALSE
CRM-INV-00846,CUST-0105,2026-01-29,3666.07,Open,TRUE,FALSE
CRM-INV-00847,CUST-0138,2026-01-22,4771.38,Paid,TRUE,FALSE
CRM-INV-00848,CUST-0162,2026-01-26,7020.97,Paid,TRUE,FALSE
CRM-INV-00849,CUST-0118,2026-01-06,1570.76,Paid,TRUE,FALSE
CRM-INV-00850,CUST-0006,2026-01-10,2825.04,Paid,TRUE,FALSE
CRM-INV-00851,CUST-0019,2026-01-14,1739.31,Open,TRUE,FALSE
CRM-INV-00852,CUST-0004,2026-01-20,2375.80,Paid,TRUE,FALSE
CRM-INV-00853,CUST-0004,2026-01-25,1599.84,Open,TRUE,FALSE
CRM-INV-00854,CUST-0069,2026-01-05,3863.06,Open,TRUE,FALSE
CRM-INV-00855,CUST-0079,2026-01-11,4026.50,Paid,TRUE,FALSE
CRM-INV-00856,CUST-0076,2026-01-04,3266.56,Paid,TRUE,FALSE
CRM-INV-00857,CUST-0058,2026-01-30,4129.32,Paid,TRUE,FALSE
CRM-INV-00858,CUST-0158,2026-01-11,900.88,Open,TRUE,FALSE
CRM-INV-00859,CUST-0155,2026-01-05,2490.87,Paid,TRUE,FALSE
CRM-INV-00860,CUST-0039,2026-01-29,4603.64,Paid,TRUE,FALSE
CRM-INV-00861,CUST-0068,2026-01-26,100.65,Open,TRUE,FALSE
CRM-INV-00862,CUST-0038,2026-01-11,4690.88,Open,TRUE,FALSE
CRM-INV-00863,CUST-0029,2026-01-19,4350.84,Paid,TRUE,FALSE
CRM-INV-00864,CUST-0127,2026-01-14,7061.82,Paid,TRUE,FALSE
CRM-INV-00865,CUST-0138,2026-01-18,3346.83,Open,TRUE,FALSE
CRM-INV-00866,CUST-0061,2026-01-12,392.53,Paid,TRUE,FALSE
CRM-INV-00867,CUST-0122,2026-01-31,2591.87,Open,TRUE,FALSE
CRM-INV-00868,CUST-0200,2026-01-27,1675.63,Paid,TRUE,FALSE
CRM-INV-00869,CUST-0058,2026-01-02,1027.75,Paid,TRUE,FALSE
CRM-INV-00870,CUST-0109,2026-01-12,1806.74,Paid,TRUE,TRUE
CRM-INV-00871,CUST-0019,2026-01-16,4529.35,Paid,TRUE,FALSE
CRM-INV-00872,CUST-0047,2026-01-16,4786.31,Open,TRUE,FALSE
CRM-INV-00873,CUST-0114,2026-01-26,257.46,Paid,TRUE,FALSE
CRM-INV-00874,CUST-0165,2026-01-02,8355.49,Open,TRUE,FALSE
CRM-INV-00875,CUST-0129,2026-01-10,1293.40,Paid,TRUE,FALSE
CRM-INV-00876,CUST-0033,2026-01-24,1943.39,Paid,TRUE,FALSE
CRM-INV-00877,CUST-0191,2026-01-18,6593.36,Paid,TRUE,FALSE
CRM-INV-00878,CUST-0050,2026-01-09,324.76,Paid,TRUE,FALSE
CRM-INV-00879,CUST-0200,2026-01-28,943.79,Paid,TRUE,FALSE
CRM-INV-00880,CUST-0153,2026-01-01,2122.94,Paid,TRUE,FALSE
CRM-INV-00881,CUST-0146,2026-01-19,2686.72,Paid,TRUE,FALSE
CRM-INV-00882,CUST-0081,2026-01-03,4828.44,Paid,TRUE,FALSE
CRM-INV-00883,CUST-0101,2026-01-24,4029.36,Paid,TRUE,FALSE
CRM-INV-00884,CUST-0199,2026-01-05,6695.26,Paid,TRUE,TRUE
CRM-INV-00885,CUST-0010,2026-01-10,3298.26,Open,TRUE,FALSE
CRM-INV-00886,CUST-0060,2026-01-29,1050.36,Open,TRUE,FALSE
CRM-INV-00887,CUST-0129,2026-01-17,2122.28,Paid,TRUE,FALSE
CRM-INV-00888,CUST-0157,2026-01-20,2730.48,Paid,TRUE,FALSE
CRM-INV-00889,CUST-0004,2026-01-05,2327.76,Paid,TRUE,FALSE
CRM-INV-00890,CUST-0076,2026-01-06,889.08,Paid,TRUE,FALSE
CRM-INV-00891,CUST-0019,2026-01-06,7843.22,Paid,TRUE,FALSE
CRM-INV-00892,CUST-0074,2026-01-13,4625.04,Paid,TRUE,FALSE
CRM-INV-00893,CUST-0130,2026-01-15,910.14,Paid,TRUE,FALSE
CRM-INV-00894,CUST-0144,2026-01-01,1830.10,Paid,TRUE,FALSE
CRM-INV-00895,CUST-0019,2026-01-08,7176.28,Paid,TRUE,FALSE
CRM-INV-00896,CUST-0028,2026-01-30,5449.54,Open,TRUE,FALSE
CRM-INV-00897,CUST-0125,2026-01-07,3129.25,Paid,TRUE,FALSE
CRM-INV-00898,CUST-0082,2026-01-19,3382.75,Paid,TRUE,FALSE
CRM-INV-00899,CUST-0093,2026-01-26,7833.27,Paid,TRUE,FALSE
CRM-INV-00900,CUST-0022,2026-01-05,1037.26,Paid,TRUE,FALSE
CRM-INV-00901,CUST-0183,2026-01-15,3880.02,Paid,TRUE,FALSE
CRM-INV-00902,CUST-0193,2026-01-10,3817.08,Paid,TRUE,FALSE
CRM-INV-00903,CUST-0177,2026-01-26,3076.85,Open,TRUE,FALSE
CRM-INV-00904,CUST-0144,2026-01-26,4086.68,Paid,TRUE,FALSE
CRM-INV-00905,CUST-0082,2026-01-04,1657.32,Paid,TRUE,FALSE
CRM-INV-00906,CUST-0191,2026-01-07,6885.26,Open,TRUE,FALSE
CRM-INV-00907,CUST-0148,2026-01-31,1358.28,Paid,TRUE,FALSE
CRM-INV-00908,CUST-0079,2026-01-17,1308.08,Paid,TRUE,FALSE
CRM-INV-00909,CUST-0117,2026-01-14,5827.93,Paid,TRUE,FALSE
CRM-INV-00910,CUST-0096,2026-01-06,5734.21,Open,TRUE,FALSE
CRM-INV-00911,CUST-0026,2026-01-03,343.50,Paid,TRUE,FALSE
CRM-INV-00912,CUST-0106,2026-01-04,1729.21,Open,TRUE,FALSE
CRM-INV-00913,CUST-0055,2026-01-08,7964.26,Paid,TRUE,FALSE
CRM-INV-00914,CUST-0166,2026-01-23,4828.77,Paid,TRUE,FALSE
CRM-INV-00915,CUST-0002,2026-01-29,2987.23,Open,TRUE,FALSE
CRM-INV-00916,CUST-0111,2026-01-08,6757.78,Paid,TRUE,FALSE
CRM-INV-00917,CUST-0082,2026-01-17,1472.86,Paid,TRUE,FALSE
CRM-INV-00918,CUST-0162,2026-01-19,3513.04,Paid,TRUE,FALSE
CRM-INV-00919,CUST-0003,2026-01-21,1853.92,Paid,TRUE,FALSE
CRM-INV-00920,CUST-0168,2026-01-29,2614.96,Open,TRUE,FALSE
CRM-INV-00921,CUST-0097,2026-01-25,758.49,Paid,TRUE,FALSE
CRM-INV-00922,CUST-0149,2026-01-28,2473.84,Open,TRUE,FALSE
CRM-INV-00923,CUST-0032,2026-01-04,1370.45,Paid,TRUE,FALSE
CRM-INV-00924,CUST-0093,2026-01-30,1022.76,Paid,TRUE,FALSE
CRM-INV-00925,CUST-0125,2026-01-31,2747.71,Paid,TRUE,FALSE
CRM-INV-00926,CUST-0081,2026-01-21,2203.68,Open,TRUE,FALSE
CRM-INV-00927,CUST-0124,2026-01-20,2107.44,Paid,TRUE,FALSE
CRM-INV-00928,CUST-0195,2026-01-05,1141.19,Paid,TRUE,FALSE
CRM-INV-00929,CUST-0057,2026-01-03,2236.98,Open,TRUE,FALSE
CRM-INV-00930,CUST-0090,2026-01-23,6527.00,Paid,TRUE,FALSE
CRM-INV-00931,CUST-0184,2026-01-09,4567.06,Paid,TRUE,FALSE
CRM-INV-00932,CUST-0192,2026-01-09,3729.54,Paid,TRUE,FALSE
CRM-INV-00933,CUST-0096,2026-01-29,1134.84,Open,TRUE,FALSE
CRM-INV-00934,CUST-0131,2026-01-09,5377.29,Open,TRUE,FALSE
CRM-INV-00935,CUST-0092,2026-01-08,1441.86,Paid,TRUE,FALSE
CRM-INV-00936,CUST-0200,2026-01-11,2210.04,Paid,TRUE,FALSE
CRM-INV-00937,CUST-0184,2026-01-11,3273.06,Paid,TRUE,FALSE
CRM-INV-00938,CUST-0155,2026-01-07,5250.18,Paid,TRUE,FALSE
CRM-INV-00939,CUST-0082,2026-01-07,1920.15,Open,TRUE,FALSE
CRM-INV-00940,CUST-0108,2026-01-04,1134.84,Paid,TRUE,FALSE
CRM-INV-00941,CUST-0152,2026-01-13,149.87,Paid,TRUE,FALSE
CRM-INV-00942,CUST-0148,2026-01-01,1223.43,Paid,TRUE,FALSE
CRM-INV-00943,CUST-0025,2026-01-27,4111.73,Paid,TRUE,FALSE
CRM-INV-00944,CUST-0081,2026-01-16,5809.53,Paid,TRUE,FALSE
CRM-INV-00945,CUST-0003,2026-01-05,1427.30,Paid,TRUE,FALSE
CRM-INV-00946,CUST-0023,2026-01-07,595.58,Paid,TRUE,FALSE
CRM-INV-00947,CUST-0078,2026-01-03,6849.22,Paid,TRUE,FALSE
CRM-INV-00948,CUST-0082,2026-01-28,2362.44,Paid,TRUE,FALSE
CRM-INV-00949,CUST-0134,2026-01-17,2445.60,Open,TRUE,FALSE
CRM-INV-00950,CUST-0083,2026-01-25,3094.18,Paid,TRUE,FALSE
CRM-INV-00951,CUST-0189,2026-01-28,2827.78,Paid,TRUE,FALSE
CRM-INV-00952,CUST-0004,2026-01-22,3732.24,Paid,TRUE,FALSE
CRM-INV-00953,CUST-0054,2026-01-27,5517.92,Open,TRUE,FALSE
CRM-INV-00954,CUST-0057,2026-01-30,4241.88,Paid,TRUE,FALSE
CRM-INV-00955,CUST-0072,2026-01-14,1683.58,Paid,TRUE,FALSE
CRM-INV-00956,CUST-0028,2026-01-24,312.14,Open,TRUE,FALSE
CRM-INV-00957,CUST-0048,2026-01-09,3376.24,Paid,TRUE,FALSE
CRM-INV-00958,CUST-0031,2026-01-30,5925.66,Paid,TRUE,FALSE
CRM-INV-00959,CUST-0070,2026-01-12,1341.55,Open,TRUE,FALSE
CRM-INV-00960,CUST-0109,2026-01-07,3672.35,Paid,TRUE,FALSE
CRM-INV-00961,CUST-0028,2026-01-22,1005.84,Open,TRUE,FALSE
CRM-INV-00962,CUST-0057,2026-01-04,79.10,Paid,TRUE,FALSE
CRM-INV-00963,CUST-0137,2026-01-04,4737.09,Open,TRUE,FALSE
CRM-INV-00964,CUST-0178,2026-01-09,5094.52,Open,TRUE,FALSE
CRM-INV-00965,CUST-0025,2026-01-06,4613.44,Paid,TRUE,FALSE
CRM-INV-00966,CUST-0086,2026-01-29,3147.90,Open,TRUE,FALSE
CRM-INV-00967,CUST-0020,2026-01-06,2899.50,Open,TRUE,FALSE
CRM-INV-00968,CUST-0150,2026-01-01,6029.13,Open,TRUE,FALSE
CRM-INV-00969,CUST-0199,2026-01-04,2109.42,Paid,TRUE,FALSE
CRM-INV-00970,CUST-0189,2026-01-12,9506.63,Open,TRUE,FALSE
CRM-INV-00971,CUST-0199,2026-01-22,4699.31,Paid,TRUE,FALSE
CRM-INV-00972,CUST-0148,2026-01-24,3525.75,Open,TRUE,FALSE
CRM-INV-00973,CUST-0161,2026-01-22,3830.58,Paid,TRUE,FALSE
CRM-INV-00974,CUST-0149,2026-01-17,3504.98,Paid,TRUE,FALSE
CRM-INV-00975,CUST-0003,2026-01-16,3469.95,Paid,TRUE,FALSE
CRM-INV-00976,CUST-0171,2026-01-06,7140.42,Paid,TRUE,FALSE
CRM-INV-00977,CUST-0073,2026-01-27,4071.89,Paid,TRUE,FALSE
CRM-INV-00978,CUST-0073,2026-01-26,3113.56,Paid,TRUE,FALSE
CRM-INV-00979,CUST-0091,2026-01-08,5939.59,Paid,TRUE,FALSE
CRM-INV-00980,CUST-0083,2026-01-26,6430.63,Paid,TRUE,FALSE
