line_id,acct_invoice_id,product_id,quantity,unit_price,line_total
ACCT-LN-003141,ACCT-INV-01052,PROD-0058,7,378.28,2647.96
ACCT-LN-003142,ACCT-INV-01052,PROD-0081,8,291.38,2331.04
ACCT-LN-003143,ACCT-INV-01052,PROD-0095,7,107.90,755.30
ACCT-LN-003144,ACCT-INV-01053,PROD-0094,3,168.04,504.12
ACCT-LN-003145,ACCT-INV-01053,PROD-0093,2,163.71,327.42
ACCT-LN-003146,ACCT-INV-01054,PROD-0048,8,226.38,1811.04
ACCT-LN-003147,ACCT-INV-01054,PROD-0049,6,339.40,2036.40
ACCT-LN-003148,ACCT-INV-01054,PROD-0057,3,137.35,412.05
ACCT-LN-003149,ACCT-INV-01054,PROD-0066,5,482.89,2414.45
ACCT-LN-003150,ACCT-INV-01054,PROD-0099,2,21.86,43.72
ACCT-LN-003151,ACCT-INV-01055,PROD-0073,7,335.84,2350.88
ACCT-LN-003152,ACCT-INV-01056,PROD-0019,1,177.57,177.57
ACCT-LN-003153,ACCT-INV-01056,PROD-0095,4,107.90,431.60
ACCT-LN-003154,ACCT-INV-01057,PROD-0041,2,216.65,433.30
ACCT-LN-003155,ACCT-INV-01057,PROD-0045,5,380.44,1902.20
ACCT-LN-003156,ACCT-INV-01057,PROD-0022,2,311.47,622.94
ACCT-LN-003157,ACCT-INV-01057,PROD-0037,5,128.73,643.65
ACCT-LN-003158,ACCT-INV-01057,PROD-0063,8,474.66,3797.28
ACCT-LN-003159,ACCT-INV-01058,PROD-0078,2,390.70,781.40
ACCT-LN-003160,ACCT-INV-01058,PROD-0030,5,494.13,2470.65
ACCT-LN-003161,ACCT-INV-01058,PROD-0019,2,177.57,355.14
ACCT-LN-003162,ACCT-INV-01059,PROD-0004,1,107.19,107.19
ACCT-LN-003163,ACCT-INV-01059,PROD-0070,4,64.42,257.68
ACCT-LN-003164,ACCT-INV-01060,PROD-0037,7,128.73,901.11
ACCT-LN-003165,ACCT-INV-01060,PROD-0094,8,168.04,1344.32
ACCT-LN-003166,ACCT-INV-01061,PROD-0092,13,175.43,2280.59
ACCT-LN-003167,ACCT-INV-01062,PROD-0012,3,343.50,1030.50
ACCT-LN-003168,ACCT-INV-01062,PROD-0036,2,148.18,296.36
ACCT-LN-003169,ACCT-INV-01062,PROD-0046,2,276.04,552.08
ACCT-LN-003170,ACCT-INV-01063,PROD-0042,3,203.90,611.70
ACCT-LN-003171,ACCT-INV-01064,PROD-0087,2,284.26,568.52
ACCT-LN-003172,ACCT-INV-01064,PROD-0091,6,283.43,1700.58
ACCT-LN-003173,ACCT-INV-01064,PROD-0005,7,15.82,110.74
ACCT-LN-003174,ACCT-INV-01064,PROD-0013,6,291.02,1746.12
ACCT-LN-003175,ACCT-INV-01064,PROD-0025,1,133.33,133.33
ACCT-LN-003176,ACCT-INV-01065,PROD-0018,7,334.54,2341.78
ACCT-LN-003177,ACCT-INV-01065,PROD-0029,4,236.38,945.52
ACCT-LN-003178,ACCT-INV-01066,PROD-0094,25,168.04,4201.00
ACCT-LN-003179,ACCT-INV-01066,PROD-0037,14,128.73,1802.22
ACCT-LN-003180,ACCT-INV-01067,PROD-0093,4,163.71,654.84
ACCT-LN-003181,ACCT-INV-01067,PROD-0001,7,33.55,234.85
ACCT-LN-003182,ACCT-INV-01067,PROD-0009,8,364.08,2912.64
ACCT-LN-003183,ACCT-INV-01067,PROD-0072,4,394.58,1578.32
ACCT-LN-003184,ACCT-INV-01067,PROD-0091,3,283.43,850.29
ACCT-LN-003185,ACCT-INV-01068,PROD-0049,4,339.40,1357.60
ACCT-LN-003186,ACCT-INV-01068,PROD-0082,6,28.92,173.52
ACCT-LN-003187,ACCT-INV-01068,PROD-0062,3,76.22,228.66
ACCT-LN-003188,ACCT-INV-01068,PROD-0039,4,351.57,1406.28
ACCT-LN-003189,ACCT-INV-01068,PROD-0038,8,54.08,432.64
ACCT-LN-003190,ACCT-INV-01069,PROD-0046,8,276.04,2208.32
ACCT-LN-003191,ACCT-INV-01069,PROD-0038,2,54.08,108.16
ACCT-LN-003192,ACCT-INV-01069,PROD-0029,2,236.38,472.76
ACCT-LN-003193,ACCT-INV-01069,PROD-0097,5,304.44,1522.20
ACCT-LN-003194,ACCT-INV-01069,PROD-0054,8,141.18,1129.44
ACCT-LN-003195,ACCT-INV-01070,PROD-0023,8,216.00,1728.00
ACCT-LN-003196,ACCT-INV-01071,PROD-0090,7,163.51,1144.57
ACCT-LN-003197,ACCT-INV-01071,PROD-0091,3,283.43,850.29
ACCT-LN-003198,ACCT-INV-01071,PROD-0100,8,37.08,296.64
ACCT-LN-003199,ACCT-INV-01072,PROD-0088,4,328.26,1313.04
ACCT-LN-003200,ACCT-INV-01072,PROD-0004,5,107.19,535.95
ACCT-LN-003201,ACCT-INV-01072,PROD-0035,4,386.42,1545.68
ACCT-LN-003202,ACCT-INV-01072,PROD-0053,1,80.81,80.81
ACCT-LN-003203,ACCT-INV-01073,PROD-0053,7,80.81,565.67
ACCT-LN-003204,ACCT-INV-01073,PROD-0057,7,137.35,961.45
ACCT-LN-003205,ACCT-INV-01073,PROD-0052,5,288.73,1443.65
ACCT-LN-003206,ACCT-INV-01074,PROD-0044,1,246.34,246.34
ACCT-LN-003207,ACCT-INV-01074,PROD-0040,8,216.21,1729.68
ACCT-LN-003208,ACCT-INV-01075,PROD-0069,4,302.17,1208.68
ACCT-LN-003209,ACCT-INV-01075,PROD-0100,2,37.08,74.16
ACCT-LN-003210,ACCT-INV-01076,PROD-0017,1,399.96,399.96
ACCT-LN-003211,ACCT-INV-01076,PROD-0093,1,163.71,163.71
ACCT-LN-003212,ACCT-INV-01076,PROD-0049,2,339.40,678.80
ACCT-LN-003213,ACCT-INV-01077,PROD-0099,2,21.86,43.72
ACCT-LN-003214,ACCT-INV-01077,PROD-0084,1,180.06,180.06
ACCT-LN-003215,ACCT-INV-01077,PROD-0067,4,465.51,1862.04
ACCT-LN-003216,ACCT-INV-01078,PROD-0051,4,274.05,1096.20
ACCT-LN-003217,ACCT-INV-01078,PROD-0038,3,54.08,162.24
ACCT-LN-003218,ACCT-INV-01078,PROD-0048,6,226.38,1358.28
ACCT-LN-003219,ACCT-INV-01078,PROD-0053,4,80.81,323.24
ACCT-LN-003220,ACCT-INV-01078,PROD-0071,4,405.68,1622.72
ACCT-LN-003221,ACCT-INV-01079,PROD-0097,2,304.44,608.88
ACCT-LN-003222,ACCT-INV-01080,PROD-0037,5,128.73,643.65
ACCT-LN-003223,ACCT-INV-01080,PROD-0004,4,107.19,428.76
ACCT-LN-003224,ACCT-INV-01081,PROD-0035,2,386.42,772.84
ACCT-LN-003225,ACCT-INV-01082,PROD-0017,5,399.96,1999.80
ACCT-LN-003226,ACCT-INV-01082,PROD-0011,2,283.89,567.78
ACCT-LN-003227,ACCT-INV-01082,PROD-0010,7,338.44,2369.08
ACCT-LN-003228,ACCT-INV-01082,PROD-0003,1,492.35,492.35
ACCT-LN-003229,ACCT-INV-01083,PROD-0013,7,291.02,2037.14
ACCT-LN-003230,ACCT-INV-01083,PROD-0025,5,133.33,666.65
ACCT-LN-003231,ACCT-INV-01084,PROD-0039,18,351.57,6328.26
ACCT-LN-003232,ACCT-INV-01085,PROD-0061,7,422.03,2954.21
ACCT-LN-003233,ACCT-INV-01085,PROD-0038,7,54.08,378.56
ACCT-LN-003234,ACCT-INV-01085,PROD-0012,4,343.50,1374.00
ACCT-LN-003235,ACCT-INV-01085,PROD-0053,5,80.81,404.05
ACCT-LN-003236,ACCT-INV-01085,PROD-0062,5,76.22,381.10
ACCT-LN-003237,ACCT-INV-01086,PROD-0049,1,339.40,339.40
ACCT-LN-003238,ACCT-INV-01086,PROD-0064,7,386.95,2708.65
ACCT-LN-003239,ACCT-INV-01087,PROD-0058,4,378.28,1513.12
ACCT-LN-003240,ACCT-INV-01088,PROD-0058,6,378.28,2269.68
ACCT-LN-003241,ACCT-INV-01088,PROD-0062,2,76.22,152.44
ACCT-LN-003242,ACCT-INV-01089,PROD-0013,27,291.02,7857.54
ACCT-LN-003243,ACCT-INV-01090,PROD-0011,3,283.89,851.67
ACCT-LN-003244,ACCT-INV-01090,PROD-0052,8,288.73,2309.84
ACCT-LN-003245,ACCT-INV-01091,PROD-0008,8,317.23,2537.84
ACCT-LN-003246,ACCT-INV-01091,PROD-0033,7,450.15,3151.05
ACCT-LN-003247,ACCT-INV-01092,PROD-0005,6,15.82,94.92
ACCT-LN-003248,ACCT-INV-01092,PROD-0089,7,60.13,420.91
ACCT-LN-003249,ACCT-INV-01093,PROD-0097,8,304.44,2435.52
ACCT-LN-003250,ACCT-INV-01093,PROD-0070,8,64.42,515.36
ACCT-LN-003251,ACCT-INV-01094,PROD-0060,8,380.80,3046.40
ACCT-LN-003252,ACCT-INV-01094,PROD-0066,2,482.89,965.78
ACCT-LN-003253,ACCT-INV-01094,PROD-0014,7,162.38,1136.66
ACCT-LN-003254,ACCT-INV-01095,PROD-0021,2,86.47,172.94
ACCT-LN-003255,ACCT-INV-01096,PROD-0005,7,15.82,110.74
ACCT-LN-003256,ACCT-INV-01097,PROD-0063,3,474.66,1423.98
ACCT-LN-003257,ACCT-INV-01097,PROD-0096,7,366.42,2564.94
ACCT-LN-003258,ACCT-INV-01097,PROD-0052,1,288.73,288.73
ACCT-LN-003259,ACCT-INV-01097,PROD-0038,2,54.08,108.16
ACCT-LN-003260,ACCT-INV-01097,PROD-0056,5,149.95,749.75
ACCT-LN-003261,ACCT-INV-01098,PROD-0042,6,203.90,1223.40
ACCT-LN-003262,ACCT-INV-01098,PROD-0073,3,335.84,1007.52
ACCT-LN-003263,ACCT-INV-01098,PROD-0019,5,177.57,887.85
ACCT-LN-003264,ACCT-INV-01098,PROD-0067,4,465.51,1862.04
ACCT-LN-003265,ACCT-INV-01098,PROD-0079,6,145.17,871.02
ACCT-LN-003266,ACCT-INV-01099,PROD-0027,6,392.53,2355.18
ACCT-LN-003267,ACCT-INV-01099,PROD-0096,3,366.42,1099.26
ACCT-LN-003268,ACCT-INV-01099,PROD-0022,8,311.47,2491.76
ACCT-LN-003269,ACCT-INV-01099,PROD-0002,6,368.34,2210.04
ACCT-LN-003270,ACCT-INV-01100,PROD-0001,5,33.55,167.75
ACCT-LN-003271,ACCT-INV-01101,PROD-0069,8,302.17,2417.36
ACCT-LN-003272,ACCT-INV-01102,PROD-0077,3,483.25,1449.75
ACCT-LN-003273,ACCT-INV-01102,PROD-0009,6,364.08,2184.48
ACCT-LN-003274,ACCT-INV-01102,PROD-0082,4,28.92,115.68
ACCT-LN-003275,ACCT-INV-01102,PROD-0045,1,380.44,380.44
ACCT-LN-003276,ACCT-INV-01103,PROD-0075,5,66.19,330.95
ACCT-LN-003277,ACCT-INV-01103,PROD-0048,7,226.38,1584.66
ACCT-LN-003278,ACCT-INV-01103,PROD-0033,4,450.15,1800.60
ACCT-LN-003279,ACCT-INV-01103,PROD-0010,3,338.44,1015.32
ACCT-LN-003280,ACCT-INV-01104,PROD-0034,2,233.28,466.56
ACCT-LN-003281,ACCT-INV-01104,PROD-0017,7,399.96,2799.72
ACCT-LN-003282,ACCT-INV-01105,PROD-0078,5,390.70,1953.50
ACCT-LN-003283,ACCT-INV-01105,PROD-0095,8,107.90,863.20
ACCT-LN-003284,ACCT-INV-01105,PROD-0027,3,392.53,1177.59
ACCT-LN-003285,ACCT-INV-01105,PROD-0001,4,33.55,134.20
ACCT-LN-003286,ACCT-INV-01105,PROD-0028,2,240.31,480.62
ACCT-LN-003287,ACCT-INV-01106,PROD-0022,8,311.47,2491.76
ACCT-LN-003288,ACCT-INV-01106,PROD-0001,6,33.55,201.30
ACCT-LN-003289,ACCT-INV-01107,PROD-0057,7,137.35,961.45
ACCT-LN-003290,ACCT-INV-01107,PROD-0086,8,56.52,452.16
ACCT-LN-003291,ACCT-INV-01107,PROD-0042,5,203.90,1019.50
ACCT-LN-003292,ACCT-INV-01107,PROD-0065,2,482.41,964.82
ACCT-LN-003293,ACCT-INV-01107,PROD-0031,7,312.14,2184.98
ACCT-LN-003294,ACCT-INV-01108,PROD-0046,5,276.04,1380.20
ACCT-LN-003295,ACCT-INV-01108,PROD-0067,6,465.51,2793.06
ACCT-LN-003296,ACCT-INV-01108,PROD-0068,2,207.38,414.76
ACCT-LN-003297,ACCT-INV-01108,PROD-0078,4,390.70,1562.80
ACCT-LN-003298,ACCT-INV-01109,PROD-0092,3,175.43,526.29
ACCT-LN-003299,ACCT-INV-01109,PROD-0056,8,149.95,1199.60
ACCT-LN-003300,ACCT-INV-01109,PROD-0063,5,474.66,2373.30
ACCT-LN-003301,ACCT-INV-01110,PROD-0084,6,180.06,1080.36
ACCT-LN-003302,ACCT-INV-01110,PROD-0023,1,216.00,216.00
ACCT-LN-003303,ACCT-INV-01110,PROD-0047,8,450.44,3603.52
ACCT-LN-003304,ACCT-INV-01110,PROD-0099,6,21.86,131.16
ACCT-LN-003305,ACCT-INV-01111,PROD-0025,7,133.33,933.31
ACCT-LN-003306,ACCT-INV-01111,PROD-0048,3,226.38,679.14
ACCT-LN-003307,ACCT-INV-01111,PROD-0096,1,366.42,366.42
ACCT-LN-003308,ACCT-INV-01111,PROD-0026,8,447.94,3583.52
ACCT-LN-003309,ACCT-INV-01111,PROD-0047,4,450.44,1801.76
ACCT-LN-003310,ACCT-INV-01112,PROD-0048,5,226.38,1131.90
ACCT-LN-003311,ACCT-INV-01113,PROD-0005,5,15.82,79.10
ACCT-LN-003312,ACCT-INV-01113,PROD-0083,8,251.46,2011.68
ACCT-LN-003313,ACCT-INV-01113,PROD-0051,1,274.05,274.05
ACCT-LN-003314,ACCT-INV-01114,PROD-0081,1,291.38,291.38
ACCT-LN-003315,ACCT-INV-01114,PROD-0074,1,21.14,21.14
ACCT-LN-003316,ACCT-INV-01114,PROD-0092,8,175.43,1403.44
ACCT-LN-003317,ACCT-INV-01115,PROD-0023,8,216.00,1728.00
ACCT-LN-003318,ACCT-INV-01115,PROD-0096,2,366.42,732.84
ACCT-LN-003319,ACCT-INV-01115,PROD-0005,6,15.82,94.92
ACCT-LN-003320,ACCT-INV-01115,PROD-0004,3,107.19,321.57
ACCT-LN-003321,ACCT-INV-01116,PROD-0011,7,283.89,1987.23
ACCT-LN-003322,ACCT-INV-01116,PROD-0016,1,229.45,229.45
ACCT-LN-003323,ACCT-INV-01118,PROD-0091,3,283.43,850.29
ACCT-LN-003324,ACCT-INV-01118,PROD-0076,6,358.04,2148.24
ACCT-LN-003325,ACCT-INV-01118,PROD-0067,1,465.51,465.51
ACCT-LN-003326,ACCT-INV-01119,PROD-0009,4,364.08,1456.32
ACCT-LN-003327,ACCT-INV-01120,PROD-0011,3,283.89,851.67
ACCT-LN-003328,ACCT-INV-01120,PROD-0057,1,137.35,137.35
ACCT-LN-003329,ACCT-INV-01120,PROD-0036,4,148.18,592.72
ACCT-LN-003330,ACCT-INV-01121,PROD-0040,5,216.21,1081.05
ACCT-LN-003331,ACCT-INV-01122,PROD-0073,2,335.84,671.68
ACCT-LN-003332,ACCT-INV-01122,PROD-0073,8,335.84,2686.72
ACCT-LN-003333,ACCT-INV-01122,PROD-0012,2,343.50,687.00
ACCT-LN-003334,ACCT-INV-01122,PROD-0012,3,343.50,1030.50
ACCT-LN-003335,ACCT-INV-01123,PROD-0081,1,291.38,291.38
ACCT-LN-003336,ACCT-INV-01123,PROD-0099,3,21.86,65.58
ACCT-LN-003337,ACCT-INV-01123,PROD-0002,4,368.34,1473.36
ACCT-LN-003338,ACCT-INV-01123,PROD-0082,6,28.92,173.52
ACCT-LN-003339,ACCT-INV-01123,PROD-0059,2,123.75,247.50
ACCT-LN-003340,ACCT-INV-01124,PROD-0096,3,366.42,1099.26
ACCT-LN-003341,ACCT-INV-01124,PROD-0040,1,216.21,216.21
ACCT-LN-003342,ACCT-INV-01125,PROD-0018,6,334.54,2007.24
ACCT-LN-003343,ACCT-INV-01125,PROD-0053,4,80.81,323.24
ACCT-LN-003344,ACCT-INV-01125,PROD-0025,5,133.33,666.65
ACCT-LN-003345,ACCT-INV-01126,PROD-0090,8,163.51,1308.08
ACCT-LN-003346,ACCT-INV-01126,PROD-0034,2,233.28,466.56
ACCT-LN-003347,ACCT-INV-01126,PROD-0063,6,474.66,2847.96
ACCT-LN-003348,ACCT-INV-01127,PROD-0058,3,378.28,1134.84
ACCT-LN-003349,ACCT-INV-01127,PROD-0005,7,15.82,110.74
ACCT-LN-003350,ACCT-INV-01127,PROD-0020,4,341.31,1365.24
ACCT-LN-003351,ACCT-INV-01127,PROD-0090,7,163.51,1144.57
ACCT-LN-003352,ACCT-INV-01127,PROD-0045,5,380.44,1902.20
ACCT-LN-003353,ACCT-INV-01128,PROD-0071,5,405.68,2028.40
ACCT-LN-003354,ACCT-INV-01128,PROD-0012,4,343.50,1374.00
ACCT-LN-003355,ACCT-INV-01128,PROD-0034,4,233.28,933.12
ACCT-LN-003356,ACCT-INV-01128,PROD-0060,5,380.80,1904.00
ACCT-LN-003357,ACCT-INV-01128,PROD-0005,2,15.82,31.64
ACCT-LN-003358,ACCT-INV-01129,PROD-0018,8,334.54,2676.32
ACCT-LN-003359,ACCT-INV-01129,PROD-0076,6,358.04,2148.24
ACCT-LN-003360,ACCT-INV-01129,PROD-0048,7,226.38,1584.66
ACCT-LN-003361,ACCT-INV-01129,PROD-0085,1,284.56,284.56
ACCT-LN-003362,ACCT-INV-01130,PROD-0002,3,368.34,1105.02
ACCT-LN-003363,ACCT-INV-01130,PROD-0054,8,141.18,1129.44
ACCT-LN-003364,ACCT-INV-01130,PROD-0043,6,430.52,2583.12
ACCT-LN-003365,ACCT-INV-01131,PROD-0040,3,216.21,648.63
ACCT-LN-003366,ACCT-INV-01131,PROD-0060,3,380.80,1142.40
ACCT-LN-003367,ACCT-INV-01131,PROD-0097,1,304.44,304.44
ACCT-LN-003368,ACCT-INV-01132,PROD-0074,7,21.14,147.98
ACCT-LN-003369,ACCT-INV-01132,PROD-0094,7,168.04,1176.28
ACCT-LN-003370,ACCT-INV-01132,PROD-0061,4,422.03,1688.12
ACCT-LN-003371,ACCT-INV-01132,PROD-0033,6,450.15,2700.90
ACCT-LN-003372,ACCT-INV-01132,PROD-0077,6,483.25,2899.50
ACCT-LN-003373,ACCT-INV-01134,PROD-0074,22,21.14,465.08
ACCT-LN-003374,ACCT-INV-01134,PROD-0076,10,358.04,3580.40
ACCT-LN-003375,ACCT-INV-01134,PROD-0021,26,86.47,2248.22
ACCT-LN-003376,ACCT-INV-01135,PROD-0090,4,163.51,654.04
ACCT-LN-003377,ACCT-INV-01135,PROD-0073,3,335.84,1007.52
ACCT-LN-003378,ACCT-INV-01135,PROD-0017,6,399.96,2399.76
ACCT-LN-003379,ACCT-INV-01135,PROD-0007,2,191.65,383.30
ACCT-LN-003380,ACCT-INV-01135,PROD-0040,3,216.21,648.63
ACCT-LN-003381,ACCT-INV-01136,PROD-0059,1,123.75,123.75
ACCT-LN-003382,ACCT-INV-01136,PROD-0085,3,284.56,853.68
ACCT-LN-003383,ACCT-INV-01137,PROD-0011,3,283.89,851.67
ACCT-LN-003384,ACCT-INV-01137,PROD-0031,4,312.14,1248.56
ACCT-LN-003385,ACCT-INV-01137,PROD-0056,2,149.95,299.90
ACCT-LN-003386,ACCT-INV-01138,PROD-0100,6,37.08,222.48
ACCT-LN-003387,ACCT-INV-01138,PROD-0001,8,33.55,268.40
ACCT-LN-003388,ACCT-INV-01138,PROD-0021,6,86.47,518.82
ACCT-LN-003389,ACCT-INV-01138,PROD-0013,8,291.02,2328.16
ACCT-LN-003390,ACCT-INV-01138,PROD-0071,7,405.68,2839.76
ACCT-LN-003391,ACCT-INV-01139,PROD-0060,4,380.80,1523.20
ACCT-LN-003392,ACCT-INV-01139,PROD-0098,2,158.68,317.36
ACCT-LN-003393,ACCT-INV-01139,PROD-0050,3,422.65,1267.95
ACCT-LN-003394,ACCT-INV-01139,PROD-0041,3,216.65,649.95
ACCT-LN-003395,ACCT-INV-01140,PROD-0087,7,284.26,1989.82
ACCT-LN-003396,ACCT-INV-01140,PROD-0077,7,483.25,3382.75
ACCT-LN-003397,ACCT-INV-01140,PROD-0069,2,302.17,604.34
ACCT-LN-003398,ACCT-INV-01141,PROD-0004,4,107.19,428.76
ACCT-LN-003399,ACCT-INV-01141,PROD-0078,3,390.70,1172.10
ACCT-LN-003400,ACCT-INV-01141,PROD-0099,4,21.86,87.44
ACCT-LN-003401,ACCT-INV-01141,PROD-0048,6,226.38,1358.28
ACCT-LN-003402,ACCT-INV-01141,PROD-0044,1,246.34,246.34
ACCT-LN-003403,ACCT-INV-01142,PROD-0083,4,251.46,1005.84
ACCT-LN-003404,ACCT-INV-01143,PROD-0039,7,351.57,2460.99
ACCT-LN-003405,ACCT-INV-01143,PROD-0012,6,343.50,2061.00
ACCT-LN-003406,ACCT-INV-01144,PROD-0037,5,128.73,643.65
ACCT-LN-003407,ACCT-INV-01144,PROD-0050,8,422.65,3381.20
ACCT-LN-003408,ACCT-INV-01145,PROD-0051,2,274.05,548.10
ACCT-LN-003409,ACCT-INV-01145,PROD-0060,2,380.80,761.60
ACCT-LN-003410,ACCT-INV-01146,PROD-0002,3,368.34,1105.02
ACCT-LN-003411,ACCT-INV-01146,PROD-0041,3,216.65,649.95
ACCT-LN-003412,ACCT-INV-01146,PROD-0074,7,21.14,147.98
ACCT-LN-003413,ACCT-INV-01146,PROD-0088,8,328.26,2626.08
ACCT-LN-003414,ACCT-INV-01147,PROD-0055,1,173.52,173.52
ACCT-LN-003415,ACCT-INV-01147,PROD-0039,7,351.57,2460.99
ACCT-LN-003416,ACCT-INV-01147,PROD-0034,2,233.28,466.56
ACCT-LN-003417,ACCT-INV-01147,PROD-0078,8,390.70,3125.60
ACCT-LN-003418,ACCT-INV-01148,PROD-0069,21,302.17,6345.57
ACCT-LN-003419,ACCT-INV-01148,PROD-0015,15,309.23,4638.45
ACCT-LN-003420,ACCT-INV-01148,PROD-0055,27,173.52,4685.04
ACCT-LN-003421,ACCT-INV-01149,PROD-0001,6,33.55,201.30
ACCT-LN-003422,ACCT-INV-01149,PROD-0091,5,283.43,1417.15
ACCT-LN-003423,ACCT-INV-01150,PROD-0056,1,149.95,149.95
ACCT-LN-003424,ACCT-INV-01150,PROD-0060,5,380.80,1904.00
ACCT-LN-003425,ACCT-INV-01150,PROD-0006,2,348.13,696.26
ACCT-LN-003426,ACCT-INV-01150,PROD-0063,8,474.66,3797.28
ACCT-LN-003427,ACCT-INV-01151,PROD-0033,7,450.15,3151.05
ACCT-LN-003428,ACCT-INV-01151,PROD-0044,5,246.34,1231.70
ACCT-LN-003429,ACCT-INV-01151,PROD-0099,1,21.86,21.86
ACCT-LN-003430,ACCT-INV-01152,PROD-0054,1,141.18,141.18
ACCT-LN-003431,ACCT-INV-01152,PROD-0058,6,378.28,2269.68
ACCT-LN-003432,ACCT-INV-01152,PROD-0039,1,351.57,351.57
ACCT-LN-003433,ACCT-INV-01153,PROD-0069,7,302.17,2115.19
ACCT-LN-003434,ACCT-INV-01154,PROD-0017,3,399.96,1199.88
ACCT-LN-003435,ACCT-INV-01155,PROD-0045,8,380.44,3043.52
ACCT-LN-003436,ACCT-INV-01155,PROD-0089,4,60.13,240.52
ACCT-LN-003437,ACCT-INV-01155,PROD-0094,8,168.04,1344.32
ACCT-LN-003438,ACCT-INV-01156,PROD-0019,2,177.57,355.14
ACCT-LN-003439,ACCT-INV-01157,PROD-0082,5,28.92,144.60
ACCT-LN-003440,ACCT-INV-01157,PROD-0055,7,173.52,1214.64
ACCT-LN-003441,ACCT-INV-01157,PROD-0003,3,492.35,1477.05
ACCT-LN-003442,ACCT-INV-01158,PROD-0056,2,149.95,299.90
ACCT-LN-003443,ACCT-INV-01159,PROD-0079,4,145.17,580.68
ACCT-LN-003444,ACCT-INV-01159,PROD-0089,1,60.13,60.13
ACCT-LN-003445,ACCT-INV-01159,PROD-0048,8,226.38,1811.04
ACCT-LN-003446,ACCT-INV-01160,PROD-0036,1,148.18,148.18
ACCT-LN-003447,ACCT-INV-01160,PROD-0078,7,390.70,2734.90
ACCT-LN-003448,ACCT-INV-01161,PROD-0001,7,33.55,234.85
ACCT-LN-003449,ACCT-INV-01161,PROD-0027,1,392.53,392.53
ACCT-LN-003450,ACCT-INV-01161,PROD-0054,3,141.18,423.54
ACCT-LN-003451,ACCT-INV-01162,PROD-0013,4,291.02,1164.08
ACCT-LN-003452,ACCT-INV-01162,PROD-0029,1,236.38,236.38
ACCT-LN-003453,ACCT-INV-01162,PROD-0091,6,283.43,1700.58
ACCT-LN-003454,ACCT-INV-01163,PROD-0059,7,123.75,866.25
ACCT-LN-003455,ACCT-INV-01163,PROD-0082,6,28.92,173.52
ACCT-LN-003456,ACCT-INV-01163,PROD-0070,7,64.42,450.94
ACCT-LN-003457,ACCT-INV-01163,PROD-0061,1,422.03,422.03
ACCT-LN-003458,ACCT-INV-01163,PROD-0044,6,246.34,1478.04
ACCT-LN-003459,ACCT-INV-01164,PROD-0096,8,366.42,2931.36
ACCT-LN-003460,ACCT-INV-01164,PROD-0027,3,392.53,1177.59
ACCT-LN-003461,ACCT-INV-01164,PROD-0087,7,284.26,1989.82
ACCT-LN-003462,ACCT-INV-01164,PROD-0033,7,450.15,3151.05
ACCT-LN-003463,ACCT-INV-01165,PROD-0081,8,291.38,2331.04
ACCT-LN-003464,ACCT-INV-01166,PROD-0096,6,366.42,2198.52
ACCT-LN-003465,ACCT-INV-01166,PROD-0039,5,351.57,1757.85
ACCT-LN-003466,ACCT-INV-01168,PROD-0072,8,394.58,3156.64
ACCT-LN-003467,ACCT-INV-01168,PROD-0031,7,312.14,2184.98
ACCT-LN-003468,ACCT-INV-01168,PROD-0069,3,302.17,906.51
ACCT-LN-003469,ACCT-INV-01169,PROD-0028,4,240.31,961.24
ACCT-LN-003470,ACCT-INV-01169,PROD-0015,5,309.23,1546.15
ACCT-LN-003471,ACCT-INV-01169,PROD-0023,3,216.00,648.00
ACCT-LN-003472,ACCT-INV-01169,PROD-0099,7,21.86,153.02
ACCT-LN-003473,ACCT-INV-01170,PROD-0054,5,141.18,705.90
ACCT-LN-003474,ACCT-INV-01170,PROD-0041,6,216.65,1299.90
ACCT-LN-003475,ACCT-INV-01171,PROD-0065,7,482.41,3376.87
ACCT-LN-003476,ACCT-INV-01171,PROD-0029,7,236.38,1654.66
ACCT-LN-003477,ACCT-INV-01171,PROD-0064,8,386.95,3095.60
ACCT-LN-003478,ACCT-INV-01172,PROD-0052,5,288.73,1443.65
ACCT-LN-003479,ACCT-INV-01172,PROD-0001,6,33.55,201.30
ACCT-LN-003480,ACCT-INV-01173,PROD-0050,7,422.65,2958.55
ACCT-LN-003481,ACCT-INV-01174,PROD-0080,4,150.28,601.12
ACCT-LN-003482,ACCT-INV-01175,PROD-0077,7,483.25,3382.75
ACCT-LN-003483,ACCT-INV-01176,PROD-0022,8,311.47,2491.76
ACCT-LN-003484,ACCT-INV-01176,PROD-0088,2,328.26,656.52
ACCT-LN-003485,ACCT-INV-01177,PROD-0084,7,180.06,1260.42
ACCT-LN-003486,ACCT-INV-01177,PROD-0071,4,405.68,1622.72
ACCT-LN-003487,ACCT-INV-01177,PROD-0021,8,86.47,691.76
ACCT-LN-003488,ACCT-INV-01177,PROD-0048,4,226.38,905.52
ACCT-LN-003489,ACCT-INV-01177,PROD-0023,8,216.00,1728.00
ACCT-LN-003490,ACCT-INV-01178,PROD-0038,2,54.08,108.16
ACCT-LN-003491,ACCT-INV-01178,PROD-0004,4,107.19,428.76
ACCT-LN-003492,ACCT-INV-01179,PROD-0057,4,137.35,549.40
ACCT-LN-003493,ACCT-INV-01179,PROD-0023,8,216.00,1728.00
